doc_id,topic,probability,preprocess_disc
11,0,0.99980229139328,nada contra verdade verdade vergonhoso narrativa esquerdo lula contra presidente_bolsonaro tange pedido sigilo expresidente expresidiário lula acusar bolsonaro manter sigilo crime bolsonaro explicar porquê sigilo pedido ouver lula pensar prática pt então fato data dia 9 abril 2013 matéria jornalista rubens_valente brasil colocar sob sigilo apoio financeiro cuba angola ninguém saber outro matéria governo dilma email bessia protegir 100 ano diário_do_poder dilma decretar segredo 760 documento envolver odebrecht revista_veja governo dilma tratar segredo estado cartão corporativo rose esconder farra criminoso casal 171 rose casinho lula viajar cima baixo então tudo segredo segundo estadão dia 12 junho 2011 dilma ceder pressão agora manter sigilo eterno documento agora lulinha jornal_extra dia 12 fevereiro 2008 lula defender sigilo gasto presidência apoiar uso cartão corporativo gazeta_do_povo sobre lula lula pedir segredo inventário marisa evitar devassar conta correio estado governo impor sigilo viagem dilma a_época lula pedir sigilo sobre inquérito lobby internacional listar pedir sigilo lula dilma pt acabar gente vir narrativa mentiroso vir narrativa tentar colocar pecho corrupção governo jair_messias_bolsonaro corrupto sempre esconder coisa povo brasileiro sempre sr_presidente segundo assunto trazer tribuna combater narrativa esquerdo narrativo mídia esquerdista desesperar acabar mamata sustentar narrativa mentiroso bolsonaro gostar mulher governo bolsonaro levantar contra mulher bem fato então bolsonaro gostar mulher bem dado 2021 governo bolsonaro investir atenção mulher 236 bilhão político público voltar mulher 30 lei promoção proteção defesa mulher sancionadas presidente_bolsonaro ah governo_bolsonaro mulher acesso auxílio_brasil homem ver coisa 18 milhão beneficiário auxílio_brasil antigo bolsa_família pagar algum caso miséria 80 real agora 600 real mantir ano vir 14 milhão mulher bolsonaro investir empreendedorismo feminino bolsonaro lançar programa brasil parte estratégia nacional mulher brasileiro empreender iniciativa ministério_da_economia criar plano desenvolvimento estímulo empreendedorismo feminino partir ação ampliação oferta crédito facilidade desenvolver negócio feminino segundo ministério_da_economia hoje 13 milhão microempreendedora individual mulher representar 40 total microempreendedor bolsonaro parar aí bolsonaro cuidar saúde mulher ministério_da_saúde investir 38 bilhão medida saúde mulher governo bolsonaro lançar programa_de_proteção_e_promoção_à_saúde_menstrual oferta gratuito produto higiene outro item necessário período menstruação feminino bem oferecer garantia cuidado básico saúde desenvolver meio inclusão mulheres ação programa proteção saúde menstrual pensar bolsonaro preocupar bolsonaro preocupar segurança mulher presidente_jair_bolsonaro saber assinar ainda lado ministro_da_justiça anderson_torres projeto_de_lei 976 2019 sobre medida protetivo relacionar mulher situação violência doméstico familiar aliás bolsonaro sempre preocupar segurança mulher deputado_federal tramitar casa infelizmente aprovar hoje projeto lei prever castração química bandido estuprador votar contrário feminista casa verdade mulher feministo tanto defender mulher contrário castração química bandido estuprador bolsonaro chegar presidência_da_república proteger mulher bolsonaro preocupar dar título terra mulher saber governo bolsonaro entregar 360 mil título propriedade governos_dilma lula saber grande beneficiado título grande maioria esmagador mulher então acaber narrativa nunca corderosa jair_messias_bolsonaro lado mulher mimimi
79,0,0.9997476935386658,mdb go líder revisão orador sr_presidente assister tv   câmara subor tribuna hoje grande líder ocupar mandato cadeira casa senar   federal refiror grande líder estado_de_goiás brasil governador_ronaldo_caiado momento prestar todo homenagem filho ronaldo_ramos_caiar deixar domingo manifestar condolência governador_ronaldo_caiado desejandolhe força observar governador grande transformação estado_de_goiás transformação profundo ponto ver saúde educação segurança público infraestrutura constatar humano ronaldo_caiar pessoa sensível conhecer 30 ano amigo pessoal considerar irmão saber quanto difícil perda filho manifestar todo sentimento pesar torcida superar dor dúvida pensamento sim todo casa onde tanto trabalhar ajudar grande debate nacional esperar juntamente família superar momento dorr pai mãe saber bem devastador dor perda filho amigo irmão ronaldo  caiar força energia positivo superar momento aproveitar ainda oportunidade semana passado lançar palácio_do_planalto plano_safra 20222023 plano extremamente exuberante 3408 bilhão real financiar próximo safra pronaf expressivo aumento 36 financiamento agricultura familiar pronamp médio produtor reconhecimento aumento taxa juro negativo momento inflação passar brasil vez pessoa brasil inflação todo problema viver hoje problema mundial assim governo_federal esforço enorme pequeno produtor juro 6 ano médio produtor 8 ano grande produtor 12 ano esquecir linha investimento extremamente necessário caso plano_abc  agricultura_de_baixa   emissão_de_carbono construção armazém tão necessário deputado_josé_medeiros principalmente mato_grosso onde infraestrutura armazenagem brasil através produção agropecuário ajudar combater inflação gerar emprego gerar renda acima tudo contribuir colocar alimento barato mesa brasileiro produzir alimento 200 país brasil importar debate importante debate atual mundo discutir outro coisa hoje segurança alimentar mundo hoje preocupar falta alimento dúvida brasil colocar vez grande protagonista produção mundial governo_federal parte aumentar 36 recurso disponível recurso chegar produtor deputado_célio_silveira certeza conseguir plantio razão aumento custo produção fertilizante tudo acompanhar portanto reiterar reconhecimento governo_federal instituição ajudar construir plano_safra confederação_da_agricultura_e_pecuária_do_brasil organização   das_cooperativas_do_brasil fpa frente_parlamentar_da   agropecuária ipa instituto_pensar_agropecuária todo ajudar governo_federal sensibilidade lançar plano_safra momento extremamente importante agora claro competir cobrar recurso irrigar quatro canto brasil distância enorme anúncio plano chegar dinheiro produtor adquira adubo adquira semente adquira insumo plantio dúvida tudo acontecer chegarer safra recorde 300 milhão tonelada emblemático país gerar 220 mil emprego direto acima tudo ajudar construir grande brasil abraço todo oportunidade deixar vez abraço caloroso querido amigo governador_ronaldo_caiado
6,0,0.99973464012146,deputada_paula_belmonte elegeur forma bonito câmara_legislativa brasília vexa guerreira conhecer atuação câmara_dos_deputar fiquei feliz certeza vexo momento presidir sessão câmara_dos_deputado trabalho melhor aprimorar conhecer bom dar método processo legislativo funcionar comissão dúvida nenhum experiência vexo adquirir câmara enriquecer mandato lá câmara_legislativa vexo merecedora inclusive governadora distrito federal senador vexa brigar partido felizmente caber vexo disputar vaga deputada_distrital vexo obter êxito graças deus cumprimentar vexa presidir sessão momento cumprimentar todo colega todo colega querar felicidade maranhense estado divulgar noticiar horário nobre televisão brasileiro principal rede televisão rede_globo novelao travessiar ontem primeiro capítulo novela mostrar capital são_luís beleza arquitetônico azulejarias bumba boi inclusive são_luís capital_nacional_do_bumba_meu_boi graças projeto autoria deputado_hildo_rocho contribuir cultura estado fortalecendoa realmente são_luís desenvolver manter cultura centenário bumba boi ontem primeiro capítulo novela travessio mostrar enredo trazer maranhense interior maranhão mostrar beleza natural beleza lençóis_maranhenses barreirinha momento bom maranhão divulgar beleza aumentar número turista cidade grande atrativo turístico além são_luí capital barreirinha receber voo são_luí barreirinha voo curto duração azul voo regional rota_das_emoção lençóis_maranhenses delta_do_parnaíba jericoacoara ceará conhecer região bonito dúvida nenhum relação melhorar instalação cidade onde lençóis_maranhenses cidade onde lençóis_maranhenses hoje bom pousada bom hotel bom restaurante bom casa noturno diversão bom passeio barreirinha além lençóis_maranhenses mar abrir limpo nenhum tipo impureza mar perfeito banho ainda rio_preguiçr onde passear rio protegido bonito rio encantar realmente beleza barreirinha paulino_neves outro cidade compõem lençóis_maranhenses tutoia lençóis delta_das_américas outro grande atração turístico região parte delta ficar maranhão grande parte outro parte ficar piauí algum chamar delta_do_parnaíba chamar verdade delta_das_américas tratase grande delta mar abrir mundo maranhão piauí pessoa continuar rota jericoacoara conhecer beleza ceará cearense preparar receber turista maranhenses preparar prefeitura_de_são_luís através prefeito_eduardo_braidir dar apoio turismo hoje bom secretário trabalhar sentido melhorar acolhimento turista capital governo_do_estar através secretaria_de_turismo envidar todo esforço tarefa fácil difícil lucro retorno turista vir vir turista vir receita estado aumentar riqueza aumentar oportunidade emprego aumentar arrecadação tributo recurso educação professor ganhar recurso saúde enfim ficor feliz ver novela travessio destacar maranhão peçar discurso divulgar programa a_voz_do_brasil
40,0,0.99964439868927,deputado_marcel_van_hattem subor tribuna câmara_dos_deputar momento agradecer senador_roberto_rocha estado_do_maranhão trabalho senar aprovar projeto lei autoria projeto_de_lei 4363 2016 presidente_da_república jair_bolsonaro sancionar projeto lei autoria denominar desembargador_federal_leomar_amorim trecho entroncamento município itapecuru_mirim cidade chapadinho br passar município itapecuru_mirim presidente_varga seguida vargem_grande dar acesso vários município urbano_santos belágua são_benedito_do_rio_preto chegar cidade chapadinho agora trecho rodovia denominar lei 14426 2022 agora lei desembargador_federal_leomar_amorim leomar_amorim leomar_amorim maranhense nascir itapecuru_mirim grande expressão magistratura brasileiro formar universidade_federal_do_maranhão curso direito seguida passar concurso juiz estadual antes passado concurso advogado banco_da_amazônia todo concurso leomar_amorim aprovar juiz federal primeiro oportunidade surgir aprovar concurso justiça_federal cargo juiz juiz federal bastante tempo desembargador federal tribunal_regional_federal_da_1_região autor várias obra literário ligar campo direito fundador academia_maranhense_de_letras_jurídicas diretor_do_fórum_da_justiça_federal_do_maranhão além membro tribunal_regional_eleitoral_do_maranhão várias vez menos dois vez recordar juiz federal outro estado membro conselho_nacional_de_justiçar ocupar cargo conselheiro cnj ocasião além membro destacar magistratura brasileiro escrever livro lir vários acadêmico curso direito profissional dedicar escrever sobre medida provisório especialista área professor direito administrativo direito comercial direito tributário direito constitucional portanto lograr bastante êxito vida profissional forma encontrar manter vivo história homem jovem hoje jovem amanhã seguir caminho saibam homem nascer cidade interior maranhão estudar cidade concluir estudo capital posteriormente concluir curso direito passar todo concurso hoje filho ocupar vaga desembargador federal outro filho juiz lá estado_do_maranhão filho advogado renome nacional portanto formar família bom família seguir exemplo dar alegria todo conterrâneo maranhenses deixar registrar dia hoje homenagem eterno agora grande homem maranhense grande homem brasileiro desembargador_leomar_amorimr sr_presidente solicito pronunciamento divulgar programa a_voz_do_brasil
41,0,0.999603807926178,mdb ma discutir revisão orador cumprimento senador rodrigo_pacheco presidente_do_congresso_nacional cumprimento todo senador todo senadora presente cumprimento todo todo sessão deliberar sobre algum veto presidencial algum derrubar negar congresso_nacional cumprimentar líder_do_governo senador_eduardo_gomes encaminhamento conduzir acordo juntamente líder partidário concordar dúvida algum apreciar veto tratar mudança fizemos código_tributário_nacional algum acordo quer aprovação plp_1822 autoria deputado_danilo_forte aprovar plp garantia recompensa município viessem perder receita icms então compensação dar meio recurso governo_federal bancar perda estado município adequação alíquota icms incidir sobre combustível energia comunicação transporte então derrubar veto manter texto congresso_nacional garantir governo nenhum tipo prejuízo entanto acreditar montante recurso município permitir percar arrecadação icms diminuir alíquota sobre combustível energia transporte comunicação justiça lei tratar energia solar iniciativa câmara_dos_deputar relator   lafayette_de_andrar belíssimo trabalho veto impedir implantação unidade geradoro energia solar instalar sobre lâmina água impedir avanço brasil modelo energia energia renovável energia limpo ver lago faixa oceano enorme costa maravilhoso bem usar desde tecnologia adequado lei_de_incentivo_à_reciclagem cujo veto impedir existência fundo incentivar reciclagem brasil investir reciclagem algum município sério problema cobrar ministérios_públicos_de_diversos_estar prefeito dificuldade realmente investimento área alto então derrubar veto permitir incentivo setor solucionar problema tempo algum município problema atual problema antigo solucionar vejor sr_presidente acordo beneficiar governo oposição sim população brasileiro querar colega senador senadora acordo bom sentido derrubar veto reitero todo item algum preservar item derrubar benéfico povo brasileiro sr_presidente
66,1,0.9998239278793335,mdb mt ordem revisão orador sr_presidente pessoa família sofrer chamar doença raro definir forma diferente legislação diverso país brasil consideraser doença raro afetar 65 pessoa cada 100 mil indivíduo parecer pouco existir cerca 10 mil doença raro somar afetar cerca 10 população mundial político público dever preparar lidar patologia forma sustentável trabalho legislador criar regra incentivar pesquisa produção medicamento tratamento além compatibilizar política público prioridade orçamentário cerca 80 doença raro origem genética restante 20 causar fator ambiental imunológico infeccioso impacto qualidade vida doente cuidador costumar grande pois além difícil diagnóstico tratamento doença degenerativo fatal lidar cerca 10 mil doença tão raro diferenciar doente cuidador geralmente próprio árduo caminho desde diagnóstico procurar tratamento cidadão principal motor evolução lei tratamento pressionar diálogo especialista parlamentar indústria farmacêutica governo graças pressão surgir inovação disruptivo diagnóstico protocolo médico terapia medicamento político público grande compreensão doenço terapia adequado permitir paciente raro incluír plano saúde programação pesquisador investidor laboratório legislador mercado interager paciente conseguir prover algum solução obrigação enquanto criar ambiente institucional favorável resolução problema enfrentar doente incluir apenas incentivo pontual mudança estrutural reforma tributário executivo_federal trabalhar instituir dezembro 2020 comitê_interministerial_de_doenças_rara cinco função principal estimular desenvolvimento político público intersetorial incentivar intercâmbio experiência prático administração público federal instituição pesquiso entidade representativo paciente propor definição doença raro adotar âmbito nacional formular estratégia coleta processamento sistematização disseminação informação incentivar atuação rede centro especializar hospital referência demais local atendimento rede público saúde formulação político público doença raro conseguir acompanhar rápido desenvolvimento tecnológico disponibilizar recurso terapia gênico terapia celular engenharia tecidual legislação leve contar tecnologia inovadoro cujo alto custo parcialmente compensar racionalização processo barateamento insumo barateamento tendência natural novo tecnologia legislativo atuar sentido importante aliar legislativo processo adequação político público rede_nacional_de_especialir terapia   avançar projeto anvisar cooperação onu cujo objetivo principal avaliar dossiê ensaio clínico registro produto rede auxiliar monitoramento produto mercado capacitar servidor controle produto rede compor 40 instituição 18 hospital universitário 17 serviço referência doença raro cinco serviço referência triagem neonatal general   peternelli união sp equipe todo aguardar peçer conclua favor mdb mt todo instituição coletar dado gestor saúde aprimorar política_nacional_de_atenção_integral   às_pessoas_com_doenças_raro dúvida sobre compatibilidade tratamento doença raro orçamento sistema saúde público privar terapia existente cara apontar necessidade ação governo sistema saúde estímulo pesquisa universidade empresa estímulo disser general   peternelli união sp mdb mt concluir mdb sempre lado certo história alcance facilitar forma sustentável tratamento doença raro paciência
27,1,0.9997338652610779,deputado_sanderson presidir sessão presente momento observar frequência cada vez grande cassação mandato vários vereador hoje lá maranhão dois vereador cassar tribunal_regional_eleitoral dois vereador cidade caxias alegação chapa concorrer candidata laranja enter pessoa candidatar vez grande boa vontade voto população saber agrupamento político legendar algum candidata laranja condenar tirar inclusive direito legítimo votar candidato vereador ficar representante câmara_de_vereadores saber interpretação apenas tribunal_regional_eleitoral_do_maranhão entendimento vejo punir justo dar causa acontecimento introdução candidata laranja continuar maneira chamar atenção colega colega agir tribunal eleitoral entendimento vir acontecer eleição qualquer candidata desistir candidata último hora prejudicar todo chapa partido político vejo punição excessivo cassar mandato pessoa eleita povo votar parte população fazêla perder mandato correto aproveitar oportunidade sr_presidente pedir presidente_da_comissão_de_constituição_e_justiça cidadania pautar projeto lei tratar economia água cada vez gastar água desnecessariamente projeto lei aprovar inclusive comissão_de_meio_ambiente_e_desenvolvimento_sustentável comissão_de_desenvolvimento_urbano tratar justamente obrigatoriedade novo residência localizar margem oceano_atlântico ficar perto praia usar água mar descarga sanitário possível continuemos usar água tratar descarga sanitário bem frente cidade brasileiro mar imenso água utilizar mar gerar energia despesa sucção água hong_kong usar ano eficiência grande além custo entregar água cada residência 98 barato água tratar aprovar projeto lei economizarmos possibilitarmo preço justo população viver cidade próximo mar nenhum custo adicional construção custo custo produção construir casa novo edificação previsão custo grande causa diminuição custo consumo água além deixar utilizar água boa qualidade descarga sanitário hoje dia admissível projeto lei ccj esperar aprovar ainda ano próximo ano senar aproválo transformálo lei tramitar câmara_dos_deputado 5 ano projeto lei tramitação demorar sr_presidente agradecer pedir autorizar divulgação pronunciamento programa a_voz_do_brasil
8,1,0.9996917247772217,querido_presidente marcel_van_hattem saudar vexo folgo vêlo presidência sessão retorno trabalho pequeno recesso devido eleição povo estado povo rio_de_janeiro agradecer estado concedir oportunidade retornar parlamento continuar luta democracia lado presidente_jair_messias_bolsonaro dúvida algum grande vencedor eleição segundo turno 158507 voto dar eleição pai otoni_de_paula_pai deputado_estadual eleger 41932 voto eleição simbolismo grande único candidato deputado_federal brasil proibir rede social pude rede social 1 ano ditador toga alexandre_de_moraes roubar direito rede social então começar novo projeto rede social declarar tre rede usar durante campanha déspoto ministro_alexandre_de_moraes saber comunicar deputado_medeiros saber novo rede usar voltar bloquear rede impedindome usála talvez esperança rede social voltar denunciar inclinação ditatorial ministro_alexandre_de_moraes graças grande renovação conservador direita senado_federal sim graças voltar parlamento rede social precisei adversário contra precisei povo tudo contra parlamentar ditador alexandre_de_moraes vexa entender acontecer soberba cegar tanto pensar deus país imbatível intocável ministro_alexandre_de_moraes bíblia soberba preceder ruína agora tomar outro decisão sim reeleição hoje ministro déspota bloquear contasalário hoje manhã alexandre_de_moraes bloquear contasalário onde ver brasil viver dar recado vexo ministro_alexandre_de_moraes dia chegar hora brasil ver livre vexa chegar hora varrer democracia cadeira vexo digno chegar ministro_alexandre_de_moraes coisa grande inclinação ditadura coisa grande desejo colocar deus nação democracia brasileiro contra ministro caneta ministro_do_supremo_tribunal_federal decisão déspota agir ministro_alexandre_de_moraes povo brasileiro voltar cantar liberdade  liberdade abra asa sobre voz igualdade sempre voz veremos queda alexandre único razão grande brasil
45,1,0.9996902942657471,discurso íntegra encaminhar hermes_parcianello  último dia 30 junho empresário paulo_montagner_lopes tomar posse associação_brasileira_de_produtores amido_de_mandioca abar expectativa avanço melhoria setor próximo ano paulo   montagner_lopes nascer nova_londrina paraná 17 abril 1959 onde crescer estabelecer raíz familiar todo brasileiro buscar ganhapão bom filho transitar década 70 principal estrada rodoviário brasil motorista transportador produto alimentício década seguinte trabalhar construção barragem interior estado_de_são_paulo todavia intuição empreendedorismo vir berço roça aflora década 90 munícipio iniciar pequeno escritório comprar venda bovino onde trabalhar algum ano segmento 1994 dar primeiro passo empresário industrial nascer fecularia_lopes empresa voltar mandiocultura região noroeste paraná dia passar dificuldade rompir hoje após 28 ano munícipio_de nova_londrina grande empresa brasil sediar 4 complexo fabris estado_do_paraná complexo mato_grosso_do_sul tanto experiência currículo excelência paulo_lopes novo biênio 20222023 abar associação   brasileira_de_amidos_da_mandioca instituição representar 26 principal indústria setor sediar município paranavaí noroeste paraná região detentor 70 produção nacional amido mandioca instituição buscar prospecção novo mercado interno externo ano passado brasil bater recorde histórico exportação fécula mandioco comercialização 42 mil tonelada divulgação importância amido mandioca mostrar mundo produto nobre qualidade cadeia produtivo vivo novo momento paraná brasil dever orgulho empreendedor idealista paulo_lopes verdadeiro paradigma trazer si extraordinário lufar esperança brasil alimentar planeta setor amido mandioca pedir passagem pois horizonte prosperidade geração emprego diviso nação benfazejo realidade parabéns paulo_lopes parabéns membro abar escolha filho nova   londrino presidir mirífico honrar entidade
64,1,0.9996801614761353,mdb ma revisão orador gostar reconhecer infelizmente país doente brasil doente vir jornal fim semana norte sul país realmente outro palavra definir sociedade vir médico violentar palavra feio paciente mulher vez homem age covardia contra mulher brasil doente vir homem matar outro homem razão divergência partidário brasil doente povo passar fome passar dificuldade doença bater porta doença faltar vergonha todo algum coisa conseguir importar orçamento secreto distribuição emendar discurso raiva intolerância sentimento intolerância permeiar hoje sociedade ficar cada vez doente acordar tarde demais guerra instalar país sentimento ódio instalar coração brasileiro tão pouco tempo fomentar enraizar brasil país jeito sentimento velar sociedade todo passivamente assistir acontecer brasil deixar sentimento intolerância advémr latim intolerantir falta compreensão gerar atitude regar raiva ódio ódio permear país maneira simbólico protocolei casa projeto lei instituir dia 9 julho dia_nacional_de_combate_à   intolerância_política homicídio acontecer foz_do_iguaçu saia cabeça marco balizador mostrar dever respeitar diferença principalmente divergência político entrar registro históriar país rogo todo précandidatos futuro candidato presidente_da   república principalmente bolsonaro lula urgentemente junto mesa apertar mão homem civilizar dar exemplo resto país senão saber acontecer próximo 70 dia campanha rogo bom senso todo presidenciável fim façam mesaredonda façam foto país principalmente lula bolsonaro rogar dois passem país exemplo respeito divergência político senão vários outro homicídio acontecer razão intolerância brasil doente sr_presidente
