doc_id,topic,probability,preprocess_disc
9,0,0.999790370464325,obrigar presidente_rosangela_gomes cumprimento danilo forte hoje destinar pensar sobre papel congresso próximo legislatura legislaturo verdade acabar fico pensar legislatura deixar próximo fiquei reflexão cheguei seguinte conclusão debater país debater pauta prioritário país debater retirar brasil último posição vários ranking exemplo fome misério educação péssimo qualidade combater corrupção ação deixar desejar ambiente negócio realidade brasil nocivo todo pessoa produzir riqueza empreender pensar pauta prioritário país pauta segundo mandato primeiro mandato expectativa expectativo realmente debateríamos forma maduro país ajudaría melhorar pessoa fato daríamos oportunidade pessoa verdade deveríamos pensar potencializar pessoa oportunidade deveríamos discutir oferecer educação qualidade medir resultado ver primeiro legislatura relato pessoal talvez outro pessoa outro percepção passar perto ver nenhum debate profundo sobre orçamento nação dever gastar aliás ver pouco vergonha replicação orçamento ano outro balcão negócio comer solto ver ver ausência completo preocupação educação básico qualidade ver corporativismo vergonhoso defesa classes clientelismo absurdo umbigolândia nojentar ver ver ninguém procurar dado indicador saber realmente ensinar saber político público realmente funcionar ver nenhum debate sério ver acabar corrupção país vejor coisa jogar debaixo tapete vejor vários ente vista grosso vejo apadrinhamento padrinho vergonhoso falta visão indignação moral levar pensar país pessoa fechar olho bater palma bandidagem dar tapinha costa coisa errar coisa sobre realmente achar parlamento debruçar debate sério sobre acabar pobreza país esquecer ninguém acabar pobreza corrupção resolvermos impunidade desengavetarmos vez todo projeto foro privilegiar engavetar 4 5 ano colocar bandido cadeiar estabelecer prisão após condenação segundo instância trabalhar transparência relação dinheiro população gastar ninguém saber dinheiro gastar critério utilizar fazse lambança dinheiro público transparênciar zero inventase monte rubrica dinheiro cá lá rastreabilidade fiscalização todo mundo ficar brincar enganar gosto realmente sobre corrupção sim achar problema nacional corrupção pobreza intimamente ligar corrupção pobreza caminhar junto passo largo assunto conivente miséria pobreza tirar oportunidade próximo geração então achar inadmissível próximo legislatura debate profundo maduro sobre país legislatura infelizmente participar 2 ano comissão_mista_de_orçamento ver lá nenhum debate sobre prioridade país ver nenhum debate sério comissão_de_educação sobre melhorar educação ver ninguém defender educação qualidade forma verborrágico boca vejor nenhum maneira levar àquele educação qualidade recuperação aprendizagem perder pandemia vejo blábláblá vejo populismo vejor defesa interesse próprio congresso responsabilidade representar fato população principalmente população organizar voz dentro sindicato poderoso todo vir bater porta bem recebido ficar calado estrutura dinheiro representar pessoa achar congresso debruçar sobre sobre pauta essencial outro ponto chamar atenção quanto debate casa debate casa  ficor esperar debate profundo aliás vim casa debater discutir discordar trocar ideia comissão papel completamente esvaziar pauta definir plenário muitas vez amadurecimento necessário espaço debater trocar ideia trazer sociedade civil cá justamente trocar ideia contribuir entender ficar puxadinho achar outro achar meio dúzia resolver aprovar assim conduzir país reforma gente subi tanto vez tribuna reforma país legislatura onde congresso_reformista  reforma nenhum fizemos reforma previdência mal porcamente visão possível agora reforma administrativo andar discutir privilégio elite funcionalismo discutir sim estabilidade discutir sim corporativismo absurdo inchaço máquina público pagar conta dinheiro investir nada máquina ineficiente pergunte qualquer cidadão rua achar educação receber qualidade atendimento saúde qualidade bem atendir serviço bem prestar avaliar melhora vejo nada caminhar sentido casa debate nada ficar bom velho jogo corporativismo defender categoria categorio b outro reforma além administrativo reforma político onde reforma político cada vez ver representante longe representar discutir distritão mau sistema político mundo debater voto distrital deixar representante próximo eleitor achar todo mundo campanha agora várias região país ninguém representar população local alguém conhecer fato problema região debate profundo sobre enquanto visão perpetuação visão rasa atender umbigo umbigo tratar coisa importante futuro país futuro próximo geração vergonhoso ver coisa dar outro coisa educação país frangalho frangalho criança aprender aprender idade certo criança adolescente pouco possibilidade progredir vida dosar pouco palavra realmente causar enorme indignação ver criança progressão automático passar ano aprender nada pandemia pôdese ver 2 ano aula aprendizagem pífio maioria criança adolescente regredir todo mundo passar todo mundo ano seguinte tudo bem todo mundo finger ensinar pai desesperar amor deus  filha desistir escola série entender nada realmente pegar problema ver resolvêlo comissão_de_educação_desta_casa dar conta comissão_de_educação_desta_casa dar contar promover avaliação professor avaliação docente formar capacitar professor valorizar professor último aí encerro esperar próximo legislatura congresso responsável mandar conta executivo pagar aprovar projeto sabidamente dinheiro pagar aprovar projeto bonito curralzinho eleitoral 1 curralzinho eleitoral 2 saber pagar cumprir assim jogase problema executivo achar irresponsável achar congresso congresso debater trazer sociedade debater ver aprovar pago aprovar monte aumento monte categoria chamar pagar conta perguntar pagar tudo nome reeleição nome benefício próprio eleitoreiro financeiro achar mudar chave esperar próximo legislatura realmente debatar tema profundidade honrar política dignificar política excelente representante parlamento vários partido realmente construir país bom modus operandi rediscutir sistema político rediscutir responsabilidade discutir encerro frase santo_agostinho ouvir candidato presidência_da_república luiz_felipe_chaves_davila esperança esperança claro pensar próximo legislatura próximo mandato próximo ano esperançar frase esperanço dois filha lindo indignação coragem indignação ensinar aceitar coisa coragem mudálo obrigar sra_presidente
21,0,0.9997151494026184,prezadíssima federal carmem_zanotto colega uso palavra tarde hoje último orador semana esforço concentrar logo vexa tratar dois tema tribuna atual outro tratar devido cuidado trâmite comissão câmara_dos_deputado reputo importantíssimo brasil reforma trabalhista brasil agora vir atacar lula pt ameaçar inclusive revogação voltar atrás série liberdade concedir trabalhador pessoa dever presa candidatar partido trabalhador ager justamente contra trabalhador ganhar liberdade reforma trabalhisto opinião dever reforma trabalhista profundo extinguir extinguir justiça_do_trabalho justiça_do_trabalho dever extinta função incorporar justiça_comum justiça ramos justiça especial justiça_do_trabalho demonstrar acabar avançar sobre empreendedor sobre trabalhador gerar injustiça série inovação ramo trabalhista judiciário promover contra vontade próprio legislador justiça_do_trabalho atuar legislar inferno trabalhador brasil empregador brasil mau ainda sobretudo legislação trabalhisto apesar reformar basear carta italiano fascista mussolini sim carta_del_lavoro dar origem clt ano 40 getúlio_varga ditador época presidente_do_brasil ditador hoje justiça trabalhista caríssimo ramo caro judiciário custar quinto custar poder_judiciário brasil poder_judiciário caro mundo judiciário brasileiro custar cinco vez proporção pib custar judiciário alemão quinto custo 20 pagar despesa justiça_do_trabalho torno 20 despesa poder_judiciário justiça trabalhista preciso dar liberdade trabalhador clt talvez precise revogar dar liberdade trabalhador reforma trabalhista começar dar trabalhador optar ficar clt carteira trabalho outro regime trabalho aliás quanto trabalhador hoje atuar clt quanto aliás defender clt contratar meio cnpj deem olhada partido político duvido agora eleição contratar clt contratar cnpj outro forma cpf inclusive permiter flexibilização durante campanha eleitoral político facilitar produzir riqueza lá pontar empregador empresário empreendedor trabalhador tudo difícil caminhar extinção justiça_do_trabalho incorporação função justiça_comum reforma trabalhisto ainda aprofundado bom trabalhador brasil portanto dar admitir discurso lula pt repito lula dever preso dar opinião sobre sobre revogação legislação trabalhista preciso avançar brasil liberdade ambiente trabalho querar sra_presidente sobre decisão recente ministro_alexandre_de_moraes vier público matéria cnn mostrar ministro_alexandre_de_moraes atender pedido quebra sigilo bancário empresário senador_randolfe_rodrigues pedir polícia_federal errar fiz discurso duro respeito despacho delegar fábio_alvarez_shor despacho completamente ilegal desarrazoar preconceituoso perseguição político pedir apenas dever pedir invasão privacidade buscar apreensão celular ministro_alexandre_de_moraes além bloquear conta empresário envolver conversa grupo whatsapp bloquear conta quebrar sigilo absurdo ministro_alexandre_de_moraes absurdo quebrar sigilo bancário telemático pessoa sequer foro privilegiar chamar cidadão revista pedir tirar roupa todo ah cueca ainda tirar cueca acontecer deixar cidadão brasileiro pelar nu diante autoridade policial invasão privacidade celulares conversa whatsapp sigilo bancário bloqueio conta absurdo ministro_alexandre_de_moraes descrição claro twitter exprocurador_deltan_dallagnol todo irresponsabilidade crime cometir partido_novo contra lei_de_abuso_de_autoridade aprovar série inovação legislação incluir crime lei_de_abuso_de_autoridade instauração investigação indício práticar crime art 27 lei 13869 2019 aprovar câmara_dos_deputado ministro_alexandre_de_moraes acordo lei aprovar câmara incorrer crime abuso autoridade algo investigação indício práticar crime contra aliás deter foro privilegiar prova obter meio matéria jornalístico print alguém grupo alguém prova legal prova ilegal conteúdo conteúdo importar altura campeonato submeter prova judiciário ministério_público participação nenhum inquérito fake utilizar coibir manifestação político perseguir politicamente importar lado aliás postura independente câmara_dos_deputar deputada_carmen_zanotto vexa acompanhar saber agora tipo ação contra manifestação mst esquerda radical rua quebrar tudo ameaçar invadir stf invadir cobrar bom cobrar cobrar povo algum coisa acovardar diante situação senado_da_repúblico nada dever algo afinal conta responsabilidade senar fiscalizar acontecer supremo_tribunal_federal inclusive responsabilidade senar abrir eventual processo impeachment ministro_do_supremo_tribunal_federal senador_rodrigo_pacheco presidente_do_senar fundamental câmara_alta_da_repúblico pronunciar sobre tomar devido providência realmente abismar acontecer último dia lamentável pior instituição dever sempre elogiar polícia_federal supremo_tribunal_federal sempre preservar alvo descrédito população causar membro atuar definem devido processo legal estado_de_direito constituição pena faltar pouco dia eleição sra_presidente então aproveitar segundo restar desejar todo colega parlamentar todo candidato brasil afora todo cargo festa democracia eleição período eleitoral transcorrer paz dia 2 outubro eventualmente segundo turno porventura eleição presidência_da_república decisão tomar eleitor vista termo brasil bom livre próspero sra_presidente
63,0,0.9996433258056641,sr_presidente aproveitar momento informar plenário projeto_de_lei 462 2020 dar liberdade trabalhador utilizar fgts dever votar semana sob relatoria deputado_gustinho_ribeiro trabalho digno elogio ouvir todo lado setor envolver principalmente setor construção civil governo caixa_econômica_federal corretor imóvel claro identificar anseio trabalhador legítimo dono conta fgts depositar caixa_econômica_federal enaltecer trabalho deputado_gustinho_ribeiro breve dever apresentar novo relatório primeiro versão apresentar trabalhar aprimoramento conversar repito conversar diversos setor economia sociedade brasileiro enaltecer trabalho fácil chegar ponto conseguir aprovar deixar projeto ver aprovação cantar vitória antes hora óbvio necessitar todo articulação político junto par apoio todo bancada menos maioria aprovação projeto querar raro conseguir chegar momento sob ponto ver processo legislativo ápice tramitação projeto lei aprovação plenário_desta_casa fgts criar exministro_roberto_campos visar justamente superação dificuldade iniciativo privado estabilidade emprego instituto ainda hoje permanecer serviço público pouco critério entender dever avaliação desempenho cobrança resultado várias carreira serviço público estabilidade fato garantir outro caso setor privado realidade estabilidade após determinar número ano trabalho superar dificuldade empreendedor trabalhador logo antes completar prazo dar partir marco temporal estabilidade emprego privado ver olho rua demitir segurança emprego empregador garantir estabilidade funcionário muitas vez demiter antes cumprir prazo criar então fundo_de_garantia_do_tempo_de_serviço substituir estabilidade emprego iniciativa privado dar garantia futuro trabalhador aposentar antes demitir poupança dinheiro utilizar longo todo ano continuar financiamento moradia popular história forma resumer fgts porém ver relação trabalho mudar longo tempo exigência trabalhador aumentar longo tempo inclusive sobre próprio rendimento fgts baixo ano rendimento abaixo próprio inflação dinheiro depositar perca valor dê garantia trabalhador demitir aposentar série exceção começar aberto utilização dinheiro trabalhador série caso agora abrir novo modalidade uso dinheiro comprar segundo terceiro imóvel sugestão limitação número imóvel adquirir colocação número fixo imóvel talvez segundo permissão aquisição terceiro imóvel algo relator trabalhar importante medida direção liberdade trabalhador utilizar pouco recurso fundo quanto financiamento habitação popular sr_presidente ainda historicamente ligar surgimento fgts_lá atrás ano 60 hoje percebese próprio setor construção civil buscar esclarecimento sobre novo forma financiamento habitação popular além fgts cada vez reduzir tema sobre debruçar debater dar inclusive transparente ponto ver ideia câmara_dos_deputado partido_novo sempre dar preferência funding privado sobre funding público então debater dar continuidade funding enter avanço projeto sobre uso dinheiro trabalhador compulsoriamente depositar contar acesso então sr_presidente discussão ainda feita certamente momento oportuno compromisso momento querar vez saudar enaltecer trabalho relator gustinho_ribeiro todo ajudar construir texto parlamentar todo setor economia sociedade liberdade votar cidadão esperar aprovar plenário_da_câmara_dos_deputados perguntar tramitação vindouro aprovar câmara projeto seguir senado momento oportunidade aprovar projeto sair câmara alterálo etc projeto alterar retornar câmara saber tramitação algo imediato infelizmente gostaríar assim caso dois casas_no_parlamento aprovar câmara ainda senar grande passo momento dar concluir agradecer líder_do_partido_novo deputado_tiago_mitraud adriana_ventura dois fundamental incansável ajudar projeto aliás apoio todo bancada outro parlamentar chegar momento tramitação apreciar plenário longo semana esforço concentrar deputada_adriana deputado_tiago todo bancada novo deputado_gustinho claro câmara deputado_arthur_liro cumprir compromisso pautar projeto longo próximo dia sr_presidente
12,0,0.999561607837677,presidente_paula_belmonte prazer vêla sentar cadeira achar mensagem passar hoje durante período eleitoral especial primeiro turno praticamente todo casa engajar eleição natural trabalho câmara dar certo esfriado foco eleição agora segundo semana após primeiro turno praticamente nenhum concorrer exceto algum segundo turno disputar cargo governador ainda assim retomar ritmo trabalho casa aprovar nenhum reforma tributário longo último 4 ano legislatura início promessa reformista correr risco entregar fim ano sistema tributário complexo pesar incapaz permitir pequeno produtividade brasil herdar 4 ano atrás finalmente colocar reforma tributário votação casa esperar concluamos legislatura aprovar início reforma administrativo tamanho estado peso governo_brasileiro improdutividade governo_brasileiro continuar aspecto piorar legislatura recusar aprovar reforma administrativo amplo apoio comissão_especial potencial limitar privilégio existir hoje elite funcionalismo público ineficiência existir hoje estrutura urgente reforma citar somente dois principal voltar pauta congresso_nacional fiquei feliz ver recentemente sinalização presidente_arthur_liro imprensa reforma administrativo pec 3220 votar breve pois bem pronto votar pec inclusive cumprir acordo comissão_especial incluir através destaque dispositivo alcançar juíz magistrado desembargador promotor todo possível somente privilegiar ficar proposta emenda constituição infelizmente continuar ver brasil inteiro caso absurdo juíz cometer crime punir aposentadoria compulsório receber salário resto vida trabalhar transformar juíz criminoso punir aposentadoria compulsório país onde grande parte população perder renda durante pandemia stf mandar projeto câmara_dos_deputar congresso_nacional aumentar próprio salário 46 mil real colocar urgentemente fim possível continuar viver país privilégios possível continuar ver elite três poderes_desta_nação incentivar cada vez ganhar pouco paguar conta elite urgente votar reforma urgente derrotar projeto lei enviar stf aumentar teto constitucional urgente derrotar qualquer tentativa câmara_dos_deputar aumento salário próprio parlamentar hoje receber quase 34 mil real elite rendo população brasileiro segmento 1 população rico importar deputado_de_direita esquerdo centro rico brasil aumentar salário população desempregar aumentar salário empreendedor condição contratar empresa saber dinheiro pagar folha pagamento possível assunto voltar câmara_dos_deputado voltar plenário enquanto ainda longe resolver problema pagar conto população brasileiro continuarer lutar fim mandato impedir absurdo privilégio pautar plenário seguir trabalhar firme consiga aprovar congresso_nacional reforma necessário ainda tempo praticamente quase 3 mês trabalho existir texto reforma tributário existir texto reforma administrativo portanto votálas medo votar reforma administrativo receio sofrer algum retaliação eleição agora preciso eleição passar esperar agora voltar todo preocupar brasil preocupar brasil passar invariavelmente apoiar pauta tirar país atraso apoiar pauta dar produtividade tanto setor público quanto setor privado brasil lutar último dia mandato
132,0,0.9995337128639221,marcel_van_hattem prazer vêlo presidência trabalho câmara caro colega subor tribuna hoje mostrar indignação verdade vir falta previsibilidade casa continuamente apontar hoje várias vez mudança procedimento combinar enter flexibilidade lidar algum situação achar ferir isonomia parlamentar questão algum parlamentar deixar compromisso lado vir cá mudar passagem inclusive gastar dinheiro público aí 3 hora tarde mudase procedimento então primeiro notícia semana inteiro cheio segundafeiro sextafeiro sessão todo dia semana concentrar receber pauta semana 41 item 41 item sextafeira final dia todo correr vêm brasília mudar compromisso hoje manhã notíciar sessão segundafeiro sextafeira virtual algum saber ficar segundafeiro sextafeira apenas hoje dentro avião 3 hora tarde ficor saber tudo virtual vários parlamentar vir casa ferir isonomia parlamentar matéria extremo relevância pauta assunto sensível assunto polêmico ah remoto partido convenção partidário lamento coisa prioritário prioritário todo mundo votemos deixer todo dar ramerame pauta plenário dar achar coisa repente outro contar informar informação privilegiar caso caso bancada partido novo ficar saber ficar saber hora quer certo peço marcel_van_hattem hoje presidir sessão arthur_lira cuidar previsibilidade afinal conta câmara organizar previsibilidade conseguir discutir projeto importante nação conseguir dar vasão tema polêmico seriedade maturidade dar todo mundo ficar votar tema vez proposta_de_emenda_constituição medida_provisório meio convenção partidário apertar botão absurdo acontecer subir tribuna mostrar indignação ferir tudo princípio democracia debate democrático clareza transparência pauta previsibilidade sempre prometer sério dar termos pauta 41 item sabermos votar hoje amanhã quartafeiro quintafeira tirar cartola surpresinha brasil disso maduro votar parlamentar achar importante convenção partidário votar sugiro sinceramente cancelar sessão avisar todo previamente afinal conta mudança passagem dinheiro público 1 mil 2 mil voltar aí cidadão brasileiro pagar contar então responsável gastar solicito encarecidamente pauta programação conforme regimento pregar informação votar antes entrar plenário antecedência relatório disponibilizar votação minimamente pequeno pequeno todo relatório 24 hora antes pequeno decência fazíamos vez passar relatório chegar dia votar dar relatório tema polêmico chegar discutir discutir grupo trabalho saber lá saber lá participar discussão interesse envolver dar votar queimaroupa então sr_presidente_marcel solicitar vexo presidente_arthur_lira pouco sexa chegar cuider previsibilidade assunto pauta promessa campanha comprometimento acontecer isonomia parlamentar votar tema polêmico todo debater dar seguimento trabalho dar parlamentar assim tonto outro reservar direito ficar estado votar assunto sério sr_presidente
179,1,0.9992862939834595,novo  sp ordem revisão orador partido_novo defender deixar claro enfermeiro grande herói guerra sim único grande guerreiro pessoa produzir vacina enfermeiro alimentar vestir transportar fábrica funcionar agricultura funcionar enfim serviço essencial funcionar conjunto sociedade combater pandemia herói herói importante enfrentamento pandemia sentido colocar piso salarial constituição  2269 profissão diferente brasil imaginem todo cada momento vier pressão congresso_nacional assegurar piso salarial constituição constituição tornar grande livro íamos engessar completamente economia nenhum possibilidade negociação remeter problema discutir sobre razão piso salarial outro ponto observar novamente entrar piso salarial 4 mil 750 real todo brasil observar diferença regional existir brasil desigualdade regional existir brasil prefeitura interior brasil prefeito ganhar 4 mil 750 real enfermeiro garanter constituição distorção criar impensável enfermeiro escutar talvez gostar razoável brasil pensar categoria importante bombeiro salvar pessoa mariano vir pedir piso salarial dentro constituição grande herói problema seguranço qualquer outro coisa policial grande herói imbuír responsabilidade receber saber risco correr dentro hospital fisioterapeuta médico motorista ambulância perder ente transportar coveiro trabalhar cemitério então justo equilibrar razoável sociedade brasileiro simplesmente imputar momento importante sim trabalho importante sim ficar dentro constituição lei regulamentar lado todo outro profissão podermos equilíbrio economia mexer senão correr risco categoria começar vir pressionar querido   cair populismo ceder pressão simplesmente abraçar categoria defendêla ganhar voto chamar populismo errar preço custo brasil economia ficar jogar pressão pressão contra dever constituição constituição organização três_poder independente harmônico direito fundamental todo cidadão direito vida vir propriedade expressão começar colocar dentro constituição piso salarial grande erro cometer partido_novo orientar contra vota contra saber votação difícil pressão rede social alto crítica rápido votar sempre responsabilidade brasil eleitos compromisso todo nação todo profissão forma consiga brasil todo
65,1,0.999201774597168,apesar propalar meio aplicativo mensagem desprezar estado saber mensagem apoio ato violento supor violento ruptura estado_democrático_de_direito contrariedade utilização expressão direito defender democracia tudo bem estado_democrático_de_direito ataque ameaça contra pessoa politicamente expostas grande potencial propagação apoiador radical ideologia ditar conservador perseguição político nunca ver decisão sentido sobre ato violento mst esquerda sobre alto nível propagação violência defender ditadura proletariado nu vivo cor estatuto partidário pt pcdob psol psb todo defender marxismo todo defender ditadura proletariado todo contra democracia todo defender ditadura mundo afora todo chegar corrompem democracia pt mensalão petrolão sr_presidente caír butiá bolso rio_grande_do_sul bom ainda popular cair butiá bolso ficor preocupado justamente defender democracia instituição polícia_federal tão importante operação_lavajato tão importante país supremo_tribunal_federal tão importante brasil tão importante qualquer corte constitucional mundo afora defender estabilidade regime democrático meio defesa constituição princípio valor ficor preocupado sr_presidente falor tudo achar inclusive desconfiar instituição tal jamais desconfior pessoa toa liberal liberal homem livre governo limitar estado limitar função básico estado garantir direito natural fundamental vida propriedade liberdade extrapolar função ponto prejudicar confiança cidadão confiança cidadão instituição tratar discurso contrário defendar estabilidade institucional defer equilíbrio instituição defer harmonia chamar atenção parlamento polícia_federal ministério_público sobre tratar supremo_tribunal_federal meio decisão posturo fala desafiar estabilidade institucional promover perseguição político sr_presidente fiquei ansioso dia chegar tribuna segundafeira semana passado ocorrer tudo sessão alto bom som parlamentar colocar bola centro campo futebol estabelecer fato harmonio relação independente defender instituição denunciar atacar onde ainda argumento risível absurdo patético trazer representação polícia_federal decisão ministro_alexandre_de_moraes
204,1,0.999126672744751,novo mg questão ordem revisão orador perfeito brevemente registrar total contrariedade partido_novo emenda relator avanço termos impedir impositividade acreditar uso forma vir todo algo dever abolir questão ordem relação outro tema base arts 62 constituição_federal 135 regimento_comum   do_congresso_nacional 5 resolução_1 2002 congresso   nacional venho meio solicitar revogação ato   conjunto_das_mesas_da_câmara_dos_deputar senado_federal 1 2020 dispor sobre regime tramitação soar campainha novo mg medida provisório durante pandemia  desde dia 1 abril 2020 razão pandemia coronavírus nenhum comissão_mista instalar congresso   nacional exceto comissão_mista_de_orçamento pesar entendar razão motivar edição ato notadamente intuito evitar aglomeração entender razão subsistir situação saúde atualmente bom encontrávar dois ano soar campainha novo mg casa desenvolver sistema híbrir permitir deliberação remoto tanto verificar atividade comissões_da_câmara_do   senado_federal próprio comissão_mista_de   orçamento voltar reunir respectivo adaptação  comissões_mistas medida provisório existência garantir texto constitucional regular funcionamento fundamental debate adequado transparente deliberação medida provisório lembrar inclusive supremo  interrupção   do_som soar campainha novo mg lembrar inclusive supremo_tribunal_federal manifestar sentido imprescindibilidade parecer comissões_mistas medida provisório ação_direta_de   inconstitucionalidade 4029 2012 razão solicito instalação comissão   mista próximo medida provisório editar revogação ato_conjunto 1 2020 novamente entender razão levar rito alternativo medida provisório soar campainha novo mg prejudicial análise medida vir diretamente plenário_da_câmara_dos_deputar seguida plenário_do_senar então ante exposto gostar restabelecir comissão   misto deliberação apreciação medida provisório rodrigo   pacheco bloco__psd  mg ficar registrar questão ordem considerar recolher presidência deputado_tiago_mitraud decisão presidência_do_congresso_nacional v_exa novo mg  obrigar
5,1,0.9990015029907227,valer todo jornalista comentarista colunista jovem_pan comunicar interno expressão vetar jovem_pan base decisão tse expresidiário descondenar ladrão corrupto chefe organização criminoso pois seguinte base constituição_federal garantir imunidade parlamentar lula expresidiário ministro_alexandre_de_moraes tse  lula descondenar lula ladrão lula corrupto lula chefe organização criminoso apenas base imunidade parlamentar base auto processo julgar curitiba confirmar segundo instância instância recursal anular decisão vergonhoso supremo_tribunal_federa tse chamar lula pouco jovem_pan base decisão tse expresidiário descondenar ladrão corrupto chefe organização criminoso deputado_airton_faleiro falta jovem_pan jornalista base decisão tse chamar lula_de_lula todo resto repito tse lula expresidiário descondenar ladrão corrupto chefe organização criminoso severo ataque liberdade imprenso liberdade opinião liberdade expressão jornalista comentarista colunista lula expresidiário descondenar ladrão corrupto chefe organização criminoso repito falta tse chamar lula_de_lula lamentável sr_presidente lamentável ver chegar ponto nação democracia dever vibrante ameaçar tribunal ameaçar pt aliás atendir 37 pedido lula combater suposto fake news apenas seis bolsonaro ver aí desequilíbrio partidarismo parcialidade viver momento triste democracia tribuna achar palácio_do_planalto ameaça democracia enganar ameaçar democracia desde outro inclusive judiciário voltar palácio_do_planalto indicar hoje poder_judiciário voltar subjugar país ideologia corrupção desmanr tudo independente divergência jair_bolsonaro governo aceitar jamais voltar lula pt cidadão brasileiro preocupação tudo deixar pt voltar
115,1,0.9989532232284546,novo  sp revisão orador sr_presidente claro direito trabalho vir antes direito trabalhista desempregar nenhum direito trabalhista vir medida provisório flexibilizar relação trabalhista nenhum direito retirar apenas desengessar tirar gesso criar relação trabalhista supostamente proteger trabalhador verdade dificultar contratação pessoa falase direito todo direito emprego 38 milhão brasileiro emprego subempregado desalentar construir rampa acesso emprego antes direito trabalhista senão dificultaremos ascensão mercado adiantar precarizar relação trabalhista precário desemprego precário fome fome dinheiro comprar comida problema fome brasil faltar comer brasil produzir mundo produzir excesso sobrar falta renda renda comprar comer alimentar matar fome portanto flexibilização retirar nenhum direito deixar pessoa tomar decisão gerar oportunidade emprego óbvio oportunidade emprego nascer melhoria ambiente econômico desregulamentar desburocratizar deixar empresário ambiente negócio ambiente segurança jurídico reforma tributário tanto último 4 ano nunca sair diminuir tamanho estado sobre costa empreendedor reforma administrativo diminuir carga tributário emprego pagar caro compra alimento medida provisório medida relação amigável relação combinar empregar empregador sindicato saber relação empregado empregador problema pagar férias empregado sair féria gastar tudo voltar absolutamente nada gerar problema deixar relação empregado empregador natural medida vir bom medida bom página mundo desligamento automático microfone
