doc_id,topic,probability,source_file,preprocess_agenda
1,0,0.999818742275238,APRESENTACAO_PARTIDO_NOVO-2025-v2-1_preprocess.csv,propósito melhorar forma duradouro qualidade vida grande número pessoa rápido possível premissa 1 ninguém bom pra administrar próprio vida 2 nada estado fornecer gratuito 3 existir salvador pátria princípio valor instituição princípio valor inegociável 1 livre mercado direito propriedade 2 liberdade individual respeito próximo estado leve eficiente serviço pessoa 4 combate corrupção privilégio 5 império lei democracia 3 oportunidade alcance todo 6 novo instituição sócio filiar novo liderança novo prática novo postura diferencial ativo marcar produto mandato cliente cidadão brasileiro desviar princípio valor risco históriar novo criação registro partido tse fundação novo 17 novo diretório 2016 2018 2020 2022 2024 2011 2015 2017 1 eleição nacional 2 eleição nacional 1 eleição municipal 2 eleição municipal 3 eleição municipal coletar 1 milhão reelege governador mina geral 3 federal eleger 5 estadual eleger governador mina geral 8 federal 12 estadual eleger prefeito eleger 19 prefeito 262 vereador participar 5 capital eleger assinatura joinville 28 vereador 4 vereador definiçãor programa partidário estatuto formação líder representante novo congresso nacional federal adriano ventura marcel van hattem gilson marques luiz lima 6 estadual estadual felipe camozzato leo siqueira matheus cadorin dr
3,0,0.9996744394302368,APRESENTACAO_PARTIDO_NOVO-2025-v2-1_preprocess.csv,brasil seguro simples livre onde todo poder chegar lá brasil oportunidade conectar mundo liberdade trabalhar empreender priorização educação básico desde creche ensino médio amplo abertura integração economia mundial programa assistencial porta saída misério pobreza simples leve eficiente equilíbrio conta público foco essencial educação seguranço saúde autonomiar município parceria concessão privatização todo estatal sistema político verdadeiramente representativo fim dinheiro público político campanha voto facultativo possibilidade candidatura avulso voto distrital combate incansável corrupção impunidade estatégia eleitoral política tradicional pensamento próximo eleição quantidade acima qualidade buscar poder puxador voto novo pensamento longo prazo qualidade acima quantidade consciênciar responsabilidade processo seletivo ir trabalhar junto construção brasil merecemos
0,0,0.0008683436899445951,APRESENTACAO_PARTIDO_NOVO-2025-v2-1_preprocess.csv,2011 pequeno grupo perceber preciso sair indignação ação diagnóstico imposto alto péssimo serviço público estado inchar burocrático modelo econômico insustentável partido político desacreditar surgia novo
4,0,0.0004346514178905636,APRESENTACAO_PARTIDO_NOVO-2025-v2-1_preprocess.csv,convidar amigo filiar novo novo org br filie ajudar novo filie doe novo org br filie novo org br doe participe organizar evento novo org br evento acompanhar divulguar novo usenovo loja novo org br participe diretório local novo org br diretorios existir salvador pátria precisar sair indignação ação obrigar
2,0,0.00022888637613505125,APRESENTACAO_PARTIDO_NOVO-2025-v2-1_preprocess.csv,maurício zé laviola emerson jarude senador ce ricardo salles eduardo gir reeleger mina geral romeu zema gestão reeleita 1 turno 2022 80 mineiro aprovar novo governo corte privilégio redução 22 12 secretaria diminuição cargo comissionar seleção critério técnico 1 milhão emprego gerar mina desde início mandato r 270 bilhão investimento privado atraír estado aqui primeira vez desde 2012 mina fechar conta azul mina geral tornar estado seguro brasil 2021 regularizar pagamento servidor dívida bilionário deixar gestão anterior 2 4 41 mandatário brasil 116 novo dar exemplo cortar privilégio gasto desnecessário novo acreditar precisar concordar tudo
2,1,0.9996436834335327,APRESENTACAO_PARTIDO_NOVO-2025-v2-1_preprocess.csv,maurício zé laviola emerson jarude senador ce ricardo salles eduardo gir reeleger mina geral romeu zema gestão reeleita 1 turno 2022 80 mineiro aprovar novo governo corte privilégio redução 22 12 secretaria diminuição cargo comissionar seleção critério técnico 1 milhão emprego gerar mina desde início mandato r 270 bilhão investimento privado atraír estado aqui primeira vez desde 2012 mina fechar conta azul mina geral tornar estado seguro brasil 2021 regularizar pagamento servidor dívida bilionário deixar gestão anterior 2 4 41 mandatário brasil 116 novo dar exemplo cortar privilégio gasto desnecessário novo acreditar precisar concordar tudo
4,1,0.9993234872817993,APRESENTACAO_PARTIDO_NOVO-2025-v2-1_preprocess.csv,convidar amigo filiar novo novo org br filie ajudar novo filie doe novo org br filie novo org br doe participe organizar evento novo org br evento acompanhar divulguar novo usenovo loja novo org br participe diretório local novo org br diretorios existir salvador pátria precisar sair indignação ação obrigar
0,1,0.0008558131521567702,APRESENTACAO_PARTIDO_NOVO-2025-v2-1_preprocess.csv,2011 pequeno grupo perceber preciso sair indignação ação diagnóstico imposto alto péssimo serviço público estado inchar burocrático modelo econômico insustentável partido político desacreditar surgia novo
3,1,0.00020807431428693235,APRESENTACAO_PARTIDO_NOVO-2025-v2-1_preprocess.csv,brasil seguro simples livre onde todo poder chegar lá brasil oportunidade conectar mundo liberdade trabalhar empreender priorização educação básico desde creche ensino médio amplo abertura integração economia mundial programa assistencial porta saída misério pobreza simples leve eficiente equilíbrio conta público foco essencial educação seguranço saúde autonomiar município parceria concessão privatização todo estatal sistema político verdadeiramente representativo fim dinheiro público político campanha voto facultativo possibilidade candidatura avulso voto distrital combate incansável corrupção impunidade estatégia eleitoral política tradicional pensamento próximo eleição quantidade acima qualidade buscar poder puxador voto novo pensamento longo prazo qualidade acima quantidade consciênciar responsabilidade processo seletivo ir trabalhar junto construção brasil merecemos
1,1,0.000115873699542135,APRESENTACAO_PARTIDO_NOVO-2025-v2-1_preprocess.csv,propósito melhorar forma duradouro qualidade vida grande número pessoa rápido possível premissa 1 ninguém bom pra administrar próprio vida 2 nada estado fornecer gratuito 3 existir salvador pátria princípio valor instituição princípio valor inegociável 1 livre mercado direito propriedade 2 liberdade individual respeito próximo estado leve eficiente serviço pessoa 4 combate corrupção privilégio 5 império lei democracia 3 oportunidade alcance todo 6 novo instituição sócio filiar novo liderança novo prática novo postura diferencial ativo marcar produto mandato cliente cidadão brasileiro desviar princípio valor risco históriar novo criação registro partido tse fundação novo 17 novo diretório 2016 2018 2020 2022 2024 2011 2015 2017 1 eleição nacional 2 eleição nacional 1 eleição municipal 2 eleição municipal 3 eleição municipal coletar 1 milhão reelege governador mina geral 3 federal eleger 5 estadual eleger governador mina geral 8 federal 12 estadual eleger prefeito eleger 19 prefeito 262 vereador participar 5 capital eleger assinatura joinville 28 vereador 4 vereador definiçãor programa partidário estatuto formação líder representante novo congresso nacional federal adriano ventura marcel van hattem gilson marques luiz lima 6 estadual estadual felipe camozzato leo siqueira matheus cadorin dr
