doc_id,topic,probability,preprocess_disc
286,0,0.9997283220291138,sr_presidente colega povo brasileiro acompanhar tv_câmara dia 3 setembro 1968 deputado_márcio_moreira_alve tribuna casa deputado_marcel_van_hattem discurso marcar história brasileiro recente conclamar povo boicotar desfile sete_de_setembro após discurso deputado_márcio_moreira_alves todo saber acontecer pgr pedir cassação supremo_tribunal_federal supremo pedir câmara_dos_deputar autorização processálo dia 11 dezembro ccj enviar representação plenário_da_câmara_dos_deputar dia 12 dezembro 1968 deputado_márcio_moreira_alve julgar plenário_da_câmara_dos_deputados discurso seguinte liberdade expressão congresso total congresso sobrevivo concluir ainda inviolabilidade irrenunciável pois pertencer sim todo congresso dia seguinte 13 dezembro 1968 após câmara_dos_deputado impedir processo supremo_tribunal_federal regime militar baixo famigerar ato_institucionalo 5 cópia mão acreditar coincidência deputado_general_peternelli dia 13 dezembro dia famigerar dia nascimento ministro_alexandre_de_moraes talvez significar história país cercear liberdade povo fechar parlamento cassar saber tudo acontecer art 5 previsão suspensão direito político art 2 cópia mão tratar recesso congresso_nacional sr_presidente nobr independentemente convicção político ideológico possível parlamento continuar aceitar calar quieto acontecer reprodução fidedigno acontecer após edição ato_institucional 5 diferença ato_institucional 5 permitir simplesmente decretar recesso deputado_glauber_braga parlamento_brasileiro acontecer momento supremo_tribunal_federal tse retirar paulatinamente atribuição congresso_nacional legislar executar política público agora controlar presidente_arthur_lira fechar congresso_nacional dia após dia retirar atribuição parlamento retirar atribuição poder_executivo agigantar atribuição prever supressão direito político acontecer momento hoje deputados_federal mandato josé_medeiros coronel_tadeu carla_zambelli major_vitor_hugo censurar próprio supremo_tribunal_federal decidir inúmero vez rede social parlamentar extensão mandato portanto imunidade material todo essência parlamento aplicar rede social parlamentar mandato rede social simplesmente banir além afronto imunidade material censura prévio constituição simplesmente vedar eleitos assumir partir ano vir cabo_gilberto nikolas_ferreira gustavo_gayer rede banir monark influencer contar youtube banir assim adrilles_jorge dra ludmila dr_ítalo_marsili allan_dos_santo deputado_federal prender deus céu permissão vergonhoso câmara_dos_deputado digase passagem repito amigo deputada_benedita_da_silvar independentemente convicção político ideológico aliás parte democracia situação oposição parte democracia posicionamento divergente possível continuer cócora ativismo judicial ditadura toga ver acontecer país voltar sim fechar congresso_nacional censurar parlamentar processo eleitoral campanha desigual razão decisão tomar tse sim relatório ministério_da_defesa forças_armar pouco escandaloso vexas recordar nobr colega relator proposta_de_emenda_à_constituição 135 2019 pec tratar voto impresso confessar imaginar fácil aprovar pec plenário votar aprovar proposta voto impresso inclusive votar favorável quase totalidade câmara ocasião passado vir interferência supremo_tribunal_federal tribunal_superior_eleitoral momento impossibilitar aprovação pec ver relatório completo falta sensibilidade tse completo falta seriedade tribunal_superior_eleitoral registrar disponibilizar forças_armar acesso sistema controle versão sistema eletrônico votação liberar acesso biblioteco software desenvolvir terceiro restrição fiscalização ambiente análise dificultar inspeção códigofonte relatório limitar exclusivamente vejam inspeção visual urna eletrônico software único coisa forças_armar acesso inspeção visual deputado_coronel_tader conseguir visualizar necessário fato auditorio invadir casa ladrão entrar casa investigação próprio inclusive determinar averiguar presente relatório forças_armar saber encaminhamento casa frente algo possível deparer relatório respeito democracia brasileiro façamos absolutamente nada queirar implementar melhoria sistema tentar conseguir graças interferência indevido ministro tse histór repetir ver acontecer relação tse stf deputada_alice_portugal vir acontecer itália fascista criar tribunal_especial_para_defesa existir modelo processual liberal garantir amplo defesa contraditório itália fascista criar outro modelo enfrentar dissenso político então criar tribunal_especial_para_defesa itália fascista criar lei ultrafascista dentre pasmar deputar  lei criminalizar instigação ataque através imprensa divulgação boato notícia falso exagerar tendenciosa sobre condição interno itália fascista ver acontecer vez graças ministro_alexandre_de_moraes sr_presidente apelo todo parlamentar independentemente convicção políticoideológico apelo parlamento_brasileiro consciência parlamento inocentar deputado_márcio_moreira_alve comecer valorizar prerrogativa parlamento_brasileiro comecer defender garantia todo afinal conta garanter todo garantir democracia sr_presidente
68,0,0.9996827244758606,bom noite sra_presidente todo acompanhar tempo sombrio viver brasil parlamento 20 ano nunca subir tribuna constituição mão ler art 53 senador inviolável civil penalmente qualquer opinião palavra voto lembrar lembrar sufrágio universal sufrágio universal origem ágora grego emissão voluntário livre posição cidadão cidadã chamar voto apuração sempre público quê princípio art 37 constituição publicidade ato público 20 ano serviço eleitoral brasileiro retirar cidadania brasileiro possibilidade materialização voto essencial apuração público discussão garantir impulso eletrônico dar software logo após digitar voto verdadeiramente voto discutir hoje log flash card urnar tribunal_superior_eleitoral privatizar sequestrar direito publicidade votar país ver momento sombrio viver hoje país presidente_jair_bolsonaro bom país último 50 ano país economia responder fortemente pleno emprego brasil quase 100 milhão brasileiro ocupar último 3 ano criar 6 milhão emprego carteira assinar brasil lembrar presidente_bolsonaro lá hospital dilma quito propor criar unidade técnico eleitoral sulamericano caminho através voto eletrônico lembrar líder hoje pensar chegar tomar brasil vencer eleição brasil tomavase país 15 fase processo eleitoral peçar atenção parlamentar tribunal eleitoral executar apenas cinco cadastro candidato divulgação resultado auditorio campanha certificação campanha diplomação eleitos outro dez fase terceirizar oracle indra meta série fantástico empresa eleição brasileiro ano apurar através empresa estrangeiro interesse trás oracle sofrer dois processo corrupção eleitoral 15 dia receber processo justiça_de_são_francisco manipulação dar 5 bilhão pessoa mundo todo viver hoje momento sombrio brasil terceirização eleição brasileiro permitir apenas entender entender 14 senador república denúncia apresentar notíciacrime procuradoria_da_república_da_justiça_militar risco interferência estrangeiro eleição ano indra espanhola parte processo ano 2022 expulsar angola sob acusação manipulação eleitoral importante importante hoje acabar ouvir parlamentar referir milhar milhar patriota milhão espalhar brasil todo questionar vivenciar pleito ano tempo estranho tempo sombrio princípio constitucional respeitar lamentavelmente sra_presidente ver hipertrofia supremo_tribunal_federal vencer limite quatro linha constituição_brasileira tribunal_superior_eleitoral preocupante cidadão direito duvidar direito exigir importante caber comprovar sistema fraudável sistema correto missãor nenhum parlamentar nenhum instituição brasileiro superior_tribunal_eleitoral discussão sobre materialização votar sobre princípio publicidade aceitar enfrentar tribunal representante sempre fugir discussão esconder tecnicidade internet meio digital lado terceirizar serviço afetar soberania nacional permitir apuração eleição brasileiro destino povo brasileiro colocar mão interesse estrangeiro fato importantíssimo lembrar momento lembrar momento processo abrir contra cidadão cidadã parlamentar contra presidente_da_república vários apoiador apenas questionar rede social diretamente através meio comunicação tempo sombrio viver país importante possamos parlamento caber repartição representar voz milhão milhão brasileiro desejar verdade verdade lembrar todo parlamento parlamentar preso exercer direito legítimo opinião independentemente valorar certo errar brasil assistir escalar censura jamais imaginar contra lado sociedade brasileiro todo saber errar deixo mensagem esperanço todo brasileiro brasileiro rua brasil lutar país questionar todo parlamentar vir tribuna usar legitimamente buscar verdade país deixar sra_presidente citação josué 19 forte corajoso apavore desanime pois deus onde andar deixar recado todo achar tudo acabar desistir brasil
120,0,0.9996633529663086,sr_presidente começar colocar mão boca assim sentir protesto realidade saber vexa saber hoje católico comemorar dia_de_nossa_senhora_da_conceição hoje dia_da_justiça aí perguntar caro colega presente justiça realmente justiçar país realmente comemorar todo imprensa internacional chacota gozar cara justiça participar processo eleitoral população 39 dia rua reclamar falta transparência simples tratar diferença políticopartidário ideológico contrário colega anteceder deputado_giovani_cherini deputada_chris_tonietto deputado_luiz_lima todo realidade brasil enfrentar então hoje vez comemorarr dia_da_justiça comemorar dia vergonha várias publicação exterior justiça brasil cego pagar outro mostrar charge jornal francês justiça brasileiro enforcar deputada_chris cadafalso lado pessoa cima cadafalso vestir toga preto gesticular nome justiça assassinar pasmar embaixo cadafalso jornal le_monde colocar brasileiro vestir verde amarelo torcer seleção futebol imagemr casa passar brasil ano 2022 olhar vergonha político ideologia esquerdo vergonho país faltar transparência eleição dúvida pairar respeito eleição pior tudo deputado_dr_zacharias_calil ocupar tribuna saber ocupar tribuna publicar algum coisa rede social sim censurar sofrer censura prévio conversar deputado_chris_tonietto sobre censura prévio chegar ficar pensar algum ministro_do_supremo urna eletrônico semvergonhice desculpemme aprovar pec 205 bilhão 100 milhão rombo orçamento rombo conta público tamanho danar promessa inclusive presidente_bolsonaro contra rombo orçamento trazer inflação destruiçãor país perda emprego emprego perder durante pandemia esquerdo discurso ficar casa economia gente ver ministro_paulo_guede usar economia reforma previdência salvar empresa pagar auxílio emergencial único história mundo então hoje dia vergonha dia_da_justiça desculpemme justiça brasileiro saber juíz desembargador honrar trabalho honrar toga honrar juramento envergonho corte grande usurpar brasil saber dia celebrar novo constituição deputado_cherini vexo convidar celebração homologação novo constituição brasileiro hoje novo constituição_brasileira constituição definir supremo_tribunal_federal definir constituição desculpemme ministros_do_supremo todo ouvir diariamente discurso vexa contra arbitrariedade contra censura contra abuso autoridade praticar colega vexas desculpemme tratálos respeito assim população brasileiro ver vexa sair rua frequentar local público população identificar vexa começar reagir mostrar realmente indignação trabalho vexas favor vexa servidor público eleitos dever sim responsabilidade ato povo servidor público vejam tempo ministro corte decisão acordo vontade povo absurdo constituição povo soberano democracia favor povo aceitar caro colega terminar ano 2022 ano copa_do_mundo vários fato acontecer acreditar terminar ano vergonha enganação mentira desrespeito grande lei popular criar brasil citar deputado_cherini lei_da_ficha_limpa jogada lixo pegar cabra condenar descondenar permitir concorresse ainda ficha limpo todo denúncia todo devolução acorr leniência milhão bilhão devolvir tudo cara ficha limpo então enfrentar pouco bandido assaltar audiência julgamento juiz roubei celular roubei carro roubei 10 mil real cara lá roubar bilhão solto presidente_do_brasil amigo viver ver vivo dia vergonha sr_presidente gostar eco programa a_voz_do_brasil pena fala deputado_giovani_cherini dever registrar lá aparecer narrador assim deputado_general_girão usar palavra acabar aparecer então pegamos colocamos rede social ministro mandar calar
231,0,0.9995667338371277,discurso na_íntegra encaminhar capitão_alberto_neto ex mo sr_presidente política motivo discussão atualidade u_mo prova democracia realmente presente cotidiano brasileiro outro discussão ponto ver diferente possível enxergar presença político parte povo parte vida parte escolha representante tratar escolha ponto dever dar atenção pois nada importante escolher simplesmente saber destinar crédito pensar voto peça barganha instrumento lutar garanter direito nada democrático constitucional votar eixo luta discussão momento então rua todo brasil norte sul leste oeste lá presença dúvida escolhar voto confirmar escolha futuro meio instrumento possível pensar brasil cheio sonho possível realização projeto brasil direcionar brasil íntegro brasil transparente brasil acolhedor brasil rico brasil próspero brasil digno brasileiro tudo possível voto instrumento valoroso período voto estado_democrático_de_direito estabelecer premissa valorização dignidade humano portanto oportunizar escolha representante hoje tornar ainda digno importante dinâmico eleitoral buscar novo permanência representante pensar escolha povo estado_democrático inteiro teor individual contexto dois linha cruzar jovem idoso lado geração cocacolo agora geração fitness saúde cheio sonho repleto grande liderança estudantil nortear valor grande consideração outro lado bom geração experiência conquista vivência ambos possuir extremo ligar ideal brasil país todo brasileiro sonho idade raça sexo etnia sonho sonho acontecer qualquer tempo afinal tudo tempo debaixo céus palavra_de_deus jamais passar solto penetra quatro canto ensinar tudo possível diante disso saber possível investir novo geração valorizar portanto assumir compromisso voto assumir compromisso si próximo vejor declarar idoso obrigatório fila votação preciso enxergar idade definir grau importância gesto si tornar ainda fundamental quanto àquele empoderar 16 ano idade definir sim parte proferir opinião voto bom mecanismo mobilização social geração rede social grande instrumento trabalho interação comunicação fato pesar mundo diferentes forma enxergar vida ainda peculiar dois grande grupo eixo centralidade hora definir escolha representante país hora definir ficar embora participação todo sociedade necessário momento único tão crucial definição embora acreditar ideologia perder caos tanto discussão otimista saber possível melhorar tudo ainda sair cima muro definir ajudar brasil país cada vez bom então assim cazuza quero_u_ma ideologia sim viver solicito divulgação discurso meio comunicação câmara_dos_deputar programa a_voz_do_brasil
295,0,0.9995419383049011,sr_presidente gostar início palavra eco programa a_voz_do_brasil caro colega acompanhar plenário todo acompanhar tv_câmara palavra outro anteceder lamento momento especial país viver dentro período exceção censura chegar todo imunidade parlamentar deputada_aline permitir expressar opinião palavra voto casa qualquer outro lugar existir restrição constituição deputado_pr marco_feliciano existir restrição constituição parlamentar imunidade emitir qualquer opinião palavra voto acabar saber publicação twitter publicação respeito eleição tribunal_superior_eleitoral supremo_tribunal_federal censurar deputado_daniel acontecer vexo 2 ano acontecer agora vários outro diante disso perguntar prender todo censurar censura tal montar pessoa entrar twitter ver publicação comentário conseguir acontecer twitter instagr  então perguntar dar ordem censura ministro_alexandre_de_moraes cometer crime concordar votação censura antidemocrático assim concordar ministra cometer crime cometer crime desobedecer lei cumprase lei lei todo existir meia lei existir lei todo tribuna local criar parlamentar puder lamento algum usar tribuna outro lado chamar presidente_bolsonaro genocida outro matar ninguém comprar vacina matar deixar médico fizessem papel clinicar salvar vida aplicar medicamento ainda experimentação guerra biológico viver então brasil viver sim momento sensível lamentável casa casa_do_povo casa legislatura sim cumprir papel acreditar parlamentar concito demais colega presidente_lira chamálo encontrar solução decisãor câmara_dos_deputar exaltar voz palavrão nada seguinte câmara_dos_deputado colega direito esquerdo centro qualquer posição sob censura mídia grande mídia sob censura censura vir lado poder_judiciário atitude hoje amanhã assim 2 ano deputado_daniel_silveira vários ocupar tribuna reclamar alertar sobre dar continuar direto pensar sim então dia hoje 9 novembro 2022 sim lamentar cada vez ampliação censura brasil viver algum coisa casa sim cumprir papel contra colocar culpa sempre presidente_bolsonaro colocar culpa colocar agora forças_armar contra exigir forças_armar rua dar solução responsabilidade sociedade brasileiro receber volta militar 1985 construír classe político cheio problema corrupção mentiro roubalheira agora forças_armar resolvam tudo novo coisa assim certo chegar hora casa_legislativo reunir cortar asa agir quatro linha constituição caber supremo_tribunal_federal ficar legislar assim caber casa ficar julgamento julgamento justiça justiça ativo funcionar sr_presidente tempo adicional concedir deus protejer
110,1,0.9996376633644104,gostar corrigir documentário netflix verdade hbo liberdade recentemente tema sobre canso cansarei algo importante liberdade trabalhar 22 ano polícia pude presenciar desespero várias pessoa perder liberdade desespero família desespero pessoa saber transitar aonde toa constituição garantir direito vir garantir somente direito locomover direito expressar escrever agora censura olhar quiser desde fale sobre tema agora sair glossário palavra povo simples bom parte família pé roça usar palavra matuto família todo caipira saímos roça sotaque palavra pouco dia sr_presidente deputado_alexandre_frota expressei internet palavra molambo palavra crescei ouvir mãe molambo significar pano velho aliás noite frio mudar mato_grosso coisa acostumado nordeste mãe aquecer molambos pano velho twitter responder inquérito stf dizse racismo vejam bem ponto chegar país olhar sair brasília pronto pessoa ficar louco embora pessoa repente sair brasília fato deputado_giovani_cherini saber sair brasília sentir prisão momento brasil assim brasileiro suspense possar ruim tipo coisa enfraquecer democracia deputado_marcel_van_hattem agora pouco ver liberdade soberanio ver liberdade esquerdo princípio pátria perigoso sabor vento povo cúpula onu alemanha inglaterra deslumbrar esquerdo gostar posar boa tipo gente lobo pele cordeiro pousar anjo luz esquerdo defender todo causa roupagem bonito meio ambiente minorio pois bem história sob pano fundo meio ambiente vir confisco terra vir controle mercado históriar sobre brasil meio ambiente nada nada menos controle mercado produção mundial deputado_giovani_cherini controlar pouco 20 trade trade defender causa meio ambiente problema nenhum meio ambiente saber quê banca advogado poderio pessoal passar cima órgão ambiental todo tranquilamente dificuldade órgão lei brasil lei draconiano defender moratória tudo evitar concorrência galera embarcar junto pessoal embarcar junto perder soberania quê interessar frança inglaterra todo reino_uner alemanha lá agricultura pequeno brasil continuar ritmo dobrar produção então vir todo amarra deputado_alexandre_froto lei draconiano mundo pouco dia apresentar projeto lei casa lei seguinte 100 hectare deixar obrigatoriamente depender bioma 20 hectare 40 hectare 80 hectare reserva legal seguinte deixar reserva legal dispor restante quiser pagar horror pedir desmatar produzir quase hecatombe dentro acabar todo meio ambiente esper aí deixar reserva legal sr_presidente peçar 30 segundo encerrar pois bem coisa abrir restaurante 100 cadeira 80 usar usar 20 produtor brasileiro proteção ambiental resto mundo ainda viver vomitar contra produzir brasil lutar pobreza distribuir pobreza conterrâneo roberto_campos único divergência esquerdo luto distribuição riqueza lutar distribuição pobreza dever lutar criar emprego criar riqueza estado criar riqueza gostar aboletar lutar tanto sobre brincadeira ministro_barroso eleição ganhar eleição tomar verdade bordão seguinte ganhar tomar tomar força jeito gostar locupletar sr_presidente deputado_alexandre_froto
43,1,0.999607264995575,prezado_deputado_neucimar_fraga presidente_da_câmara_dos_deputar momento amigo população brasileiro república pretender democrático estabelecer forma claro amigo deputado_marcel_van_hattem separação poder_judiciário apenas julgar conflito aplicar lei poder_executivo executar lei determinar parlamento poder_legislativo realizar lei confecciona lei aprimorar sistema legislativo fiscalizar demais fiscalização ajudar tribunais_de_contas união estado pois bem brasil infelizmente presenciar balbúrdia institucional poder_judiciário notadamente stf insistir legislar caber poder_judiciário realizar lei vir agora vez através medida monocrático ministro_gilmar_mendes stf legislar legislar parlamento poder_legislativo dever proceder matéria exclusivo constituição matéria exclusivamente dar poder_legislativo exercer representação popular poder_judiciário representação popular poder_executivo representação popular medida representação apenas administrativo deputados_federal senadores_da_república parlamento caber confecção lei sequência fato interminável intromissão realizar poder_judiciário mal mal democracia brasileiro separação poderes_autônomos_e_independente claro harmônico si autônomo independente jamais democracia fato vez deparar então situação parlamento_brasileiro câmara senar agir inúmero demanda social demanda popular grande valor votar citar pec 333 2017 acabar chamar foro privilegiar amiga deputada_adriana_ventura votar pec acabar brasil pouco país mundo ainda foro privilegiar prerrogativo função 55 mil autoridade brasil possuir privilégio então acabar fato brasil levar sério pec 199 tratar possibilidade prisão após segundo instância amigo deputado_evair_de_melo todo cidadão brasileiro cometa crime após segundo instância cadeia espaço impunidade brasil enquanto país europa amigo deputada_liziane_bayer país civilizado após primeiro instância algum caso grave sujeitar cadeia recorrer preso chamar quarto instância sujeito condenar duplamente recurso stj presidente_da_república pequeno condição moral lula_da_silva condenar duplamente contraditório amplo defesa pleno defesa acusação confirmar poder_judiciário contraditório sujeito agora presidente_da_república então série desmando conjunto desajuste parlamento_brasileiro afinal conta eleitos mister aprovar lei moderno citar fim foro privilegiar possibilidade prisão após segundo instância propostas limitar decisão monocrático tribunal vejam cheguei estudo estados_unidos stf judicatura 90 decisão dar colegiado suprema_corte americano reunir 90 vez colegiado dar decisão contrário 90 decisão stf monocrático errar então legislação modernizar meio parlamento_brasileiro câmara responsabilidade senado_federal responsabilidade parlamento conjuntamente atender anseio sociedade brasileiro finalizar vez registrar repúdio indignação nacional soltura grande corrupto infelizmente brasil corrupto grande corrupto chamar sérgio_cabral condenar 390 ano reclusão pôr prisão domiciliar praticamente deboche sociedade brasileiro permitir vez meio decisão stf corrupto contumaz diretamente agir retirar recurso saúde educação segurança público meio ralo corrupção corrupção sistêmico estabelecer rio_de_janeiro parceria lula turma dilapidar dinheiro público agora sujeito prisão domiciliar então parlamento_brasileiro câmara senar atuar interesse sociedade brasileiro fato defendir todo
116,1,0.9995985627174377,sr_presidente vir tribuna parte manhã vir agora segundo vez achar enquanto puder usar tribuna parlamento local parlar partir momento palavra parlamentar cassar realmente existir tentativa tolher atividade parlamentar denunciar motivo subir tribuna momento tema extremamente importante extremamente caro ontem passar deliberação projeto suma relevância estatuto_do_nascituro ler parecer relator deputado_emanuel_pinheiro_neto comissão_de_defesa_dos_direitos_das_mulheres enfrentar duro obstrução parte esquerdo esperar ódio grande nascituro defender proteger direito mulher invisibilizar humano frágil todo justamente bebê ventre mãe tremendo incoerência realmente pretender aumentar número mulher parlamento congresso_nacional atividade público inclusive perguntar matar possibilidade vida feminino 50 chance mulher engravido menina nascer mulher vida ceifar povoar realmente ocupar espaço ver incoerência hipocrisia desumanização total sociedade partir momento legitimo matança bebê ventre mãe vida frágil vida inocente humano ainda voz defender sozinho emprestemo voz defendêlo sim sempre elevar voz defender vida todo humano principalmente vida frágeis realmente triste crueldade precedente ouvir lá outro lado promotor cultura morte legitimar assassinato intrauterino legitimar chancelar justamente aborto termo eufemístico si representar justamente homicídio homicídio intrauterino vez apelo plenário comissão_da_mulher possamos votar aprovar relatório forma pôr relator tratase matéria importante preservar vida humano respeito constituição_federal art 5 inviolabilidade direito vida inviolável comportar exceção obviamente nascituror pessoa protegir desde concepção sobre tratar projeto pesar batizar projeto estatuto estuprador forma absolutamente injusto leviano cruel fim desmoralizálo perguntar onde povo exemplo tentar estabelecer mulher dever boletim ocorrência passar algum tipo violência povo aceitar boletim ocorrência servir tentar justamente encalço estuprador descobrir onde localizar estuprador outro vez tribuna próprio comissão fileiro comissão desejo verdade estuprador pedófilo enfim cometir crime realmente punir rigor lei tolerância crime ainda crime hediondo crime bárbaro natureza tolerância exemplo aborto crime bárbaro crime hediondo crime alto crueldade tanto pessoa defender promotor cultura morte defender legitimar assassinato bebê ventre mães ficar registrar repúdio galera obstrução obstrução apenas tentar explicar inexplicável tentar justificar injustificável absolutamente normal acordo incoerência sustentáculo mentira incoerência hipocrisia parte dna povo outro lado defender aborto tipo agenda morte vez registro repúdio tipo postura apelo parlamento possamos votar sim defesa vida todo humano desde concepção morte natural cabenos proteger vida zelar conforme próprio constituição art 5 claro exceção vida inviolável finalizar hoje dia_da_imaculada_conceição_da_virgem_maria assim rogo imaculado_coração_de_maria livre maldição aborto obrigar deus abençoar todo
254,1,0.9994319081306458,sr_presidente brasil tempo país vivir artimanha jurídico artimanha jurídico levar soltura descondenação lula concorrer pessoa ficha sujo condenar 3 instância filigrana jurídico tese levantar ministros_do_supremo_tribunal_federal descondenado concorrer filigrana jurídico manobra jurídico nada ver lei incompetência territorial amigo preclui arguir primeiro fase processo decidir incompetência territorial sergio_moro curitiba decidir várias vez inclusive supremo_tribunal_federal então manobra injurídico anular processo lula descondenálo manobra jurídico censura proibir falasse verdade ministro_do_supremo_tribunal_federal marco_aurélio_mello censurar programa candidato presidente_bolsonaro supremo absolver lula agora manobra jurídico pl mostrar relatório trazer inconsistência grave aliás argentino mostrar inconsistência grave imprensa ouvir mouco ninguém saber inconsistência mostrar estatisticamente acontecer resultado urna inviável improvável levar conta improvável lembrar anão orçamento condenar sentença baseouse fato justificativa ganhar tanto vez loter enriquecer altamente improvável relatório argentino resultado estatisticamente altamente improvável indício sério agora outro indício sério ver urna anterior 2020 ministro_alexandre_de_moraes despachar rapidamente claro despacho dever pronto quê pedir invalidação primeiro segundo turno peçam problema juridicamente talvez possível talvez precluir possibilidade primeiro turno além tal relatório mostrar problema eleição presidencial porém sr_presidente votar distrito_federal quase 215 mil voto quase 14 voto oponho interessar lisura pleito então anular primeiro turno segundo turno anulese tudo temo temeroso rumo país ladrão condenar bandido chefe quadrilha descondenar concorrer eleição transparênciar autoro pec_do_voto_impresso assisti ministro_do_supremo atravessar rua vir dentro conseguir abortar pec aprovar casa ccj aprovar 33 voto favorável apenas 5 contrário medida votar aprovar antes parlamento então medo lutar verdade transparência eleitoral manobra jurídico povo rua causar manobra jurídico povo verdade povo transparência povo subir rampa dia 1 janeiro dúvida desconfianço população obrigar sr_presidente
242,1,0.999359130859375,nome todo integrante frente_parlamentar_de_segurança_pública preser imensamente vexo pautar projeto palavra fernanda_melchionna palavra fiquei surpreso deputado_david_miranda vir procurar psol saber pauta todo humildade perguntar capitão relatar projeto perguntar volta david capitão_augusto relatar projeto responder favor projeto bom polícia_militar bom policial ver projeto ler projeto david projeto excepcional têlo confiar certeza aprovar maioria voto juntar esquerdo direita ficar agradecimento todo policial deputado_david_miranda olhar preocupação policial voto saúde melhorar presidente_arthur_lira aproveitar momento antes ler voto final bastante curto pedir encarecidamente vexa paute lei orgânico polícia_militar lei orgânica polícia_civil trabalhar 4 ano especial dois último ano juntamente delegado_joão_campos relatório pronto relatar lei orgânico polícia_militar joão_campos relatar lei orgânico polícia_civil consenso sobre tudo tanto governo quanto polícias_militares polícia_civil delegado investigador oficial praça requerimento urgência aprovar depender vexo pautar votação plenário realizarmos sonho aguardamos 30 ano leitura voto relator i votar relator durante discussão matéria apresentar emenda plenário pl 635519 deputado_nicoletti emenda objetivo incluir destinatário ação propor integrante força mencionar arts 51 52 144 constituição agente socioeducativo guarda municipal perito criminal ver profissional elencar emenda contemplar texto substitutivo propor emenda perder oportunidade ante expor âmbito comissões_de_trabalho administração_e_serviço_público seguridade_social_e_família segurança público combatir crime organizar quanto mérito manifesto parecer rejeição emenda apresentar projeto apensar comissão_de_finanças_e_tributação manifesto parecer implicação matéria aumento diminuição receita despesa público caber pronunciamento quanto adequação financeiro orçamentário emenda apresentar projeto apensar comissão_de_constituição_e_justiça cidadanio constitucionalidade juridicidade bom técnica legislativo emenda apresentar voto
